booking_id,booking_date,booking_year,booking_month,month_name,quarter,season,day_name,is_weekend,client_name,client_type,client_region,client_country,service_name,service_category,destination,agent_name,agent_team,booking_status,pax,nights,revenue,cost,margin,margin_pct,currency
BK-026067,2025-07-23,2025,7,July,3,Summer,Wednesday,0,Horizon Corp Events,Corporate,Europe,UK,Strasbourg Christmas Tour,Tour,Strasbourg,Camille Moreau,Corporate,Cancelled,5,3,833.98,552.1,281.88,33.8,EUR
BK-026105,2025-07-23,2025,7,July,3,Summer,Wednesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Nice Coastal Tour,Tour,Nice,Jean-Luc Bernard,Inbound Americas,Completed,4,1,750.7,553.56,197.1400000000001,26.3,EUR
BK-026110,2025-07-23,2025,7,July,3,Summer,Wednesday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Strasbourg Christmas Tour,Tour,Strasbourg,Marie Dubois,Inbound Europe,Completed,2,1,372.0,208.21,163.79,44.0,EUR
BK-025905,2025-07-24,2025,7,July,3,Summer,Thursday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Seine River Cruise,Tour,Paris,Thomas Roux,Inbound Americas,Completed,4,3,282.88,168.13,114.75,40.6,EUR
BK-025910,2025-07-24,2025,7,July,3,Summer,Thursday,0,Maple Leaf Journeys,Agency,North America,Canada,Lyon Food Tour,Tour,Lyon,Pierre Martin,Inbound Europe,Completed,2,2,263.71,150.44,113.26999999999998,43.0,EUR
BK-026001,2025-07-24,2025,7,July,3,Summer,Thursday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Wine Tasting Bordeaux,Tour,Bordeaux,Pierre Martin,Inbound Europe,Completed,5,1,921.83,601.69,320.14,34.7,EUR
BK-026006,2025-07-24,2025,7,July,3,Summer,Thursday,0,Andalucia Sun Tours,Agency,Europe,Spain,Hotel Vieux Lyon,Accommodation,Lyon,Camille Moreau,Corporate,Completed,11,7,17110.7,11008.76,6101.9400000000005,35.7,EUR
BK-026041,2025-07-24,2025,7,July,3,Summer,Thursday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Marseille Port Tour,Tour,Marseille,Isabelle Leroy,Inbound Europe,Completed,4,1,634.27,395.67,238.59999999999997,37.6,EUR
BK-026065,2025-07-24,2025,7,July,3,Summer,Thursday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Strasbourg Christmas Tour,Tour,Strasbourg,Sophie Laurent,Inbound Asia,Completed,10,1,651.38,404.88,246.5,37.8,EUR
BK-025948,2025-07-25,2025,7,July,3,Summer,Friday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Hotel Negresco Nice,Accommodation,Nice,Marie Dubois,Inbound Europe,Completed,8,5,5453.15,3981.14,1472.0099999999998,27.0,EUR
BK-025980,2025-07-25,2025,7,July,3,Summer,Friday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Mont Blanc Excursion,Tour,Chamonix,Jean-Luc Bernard,Inbound Americas,Completed,5,3,992.95,772.06,220.8900000000001,22.2,EUR
BK-026000,2025-07-25,2025,7,July,3,Summer,Friday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Wine Tasting Bordeaux,Tour,Bordeaux,Isabelle Leroy,Inbound Europe,Completed,4,2,382.45,230.51,151.94,39.7,EUR
BK-026037,2025-07-25,2025,7,July,3,Summer,Friday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Provence Lavender Tour,Tour,Provence,Camille Moreau,Corporate,Completed,6,2,782.12,440.76,341.36,43.6,EUR
BK-026096,2025-07-25,2025,7,July,3,Summer,Friday,0,Beijing Star International,Agency,Asia-Pacific,China,Private Car Service,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,4,0,559.89,327.95,231.94,41.4,EUR
BK-025902,2025-07-26,2025,7,July,3,Summer,Saturday,1,Swiss Premium Tours,Agency,Europe,Switzerland,City Walking Tour,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Cancelled,1,1,166.59,101.2,65.39,39.3,EUR
BK-025918,2025-07-26,2025,7,July,3,Summer,Saturday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Hotel Promenade Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Completed,11,5,13242.62,8904.81,4337.810000000001,32.8,EUR
BK-025946,2025-07-26,2025,7,July,3,Summer,Saturday,1,Gulf Luxury Travel,Corporate,Middle East,UAE,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,10,8,14503.51,10395.27,4108.24,28.3,EUR
BK-025979,2025-07-26,2025,7,July,3,Summer,Saturday,1,Voyages Lumiere,Agency,Europe,France,Nice Coastal Tour,Tour,Nice,Marie Dubois,Inbound Europe,Completed,8,0,1459.25,818.8,640.45,43.9,EUR
BK-025989,2025-07-26,2025,7,July,3,Summer,Saturday,1,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Mont Blanc Excursion,Tour,Chamonix,Pierre Martin,Inbound Europe,Completed,5,2,484.79,360.03,124.76000000000005,25.7,EUR
BK-026021,2025-07-26,2025,7,July,3,Summer,Saturday,1,Voyages Lumiere,Agency,Europe,France,Private Car Service,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,6,0,579.46,406.81,172.65000000000003,29.8,EUR
BK-026056,2025-07-26,2025,7,July,3,Summer,Saturday,1,Swiss Premium Tours,Agency,Europe,Switzerland,Airport Transfer,Transfer,Paris,Pierre Martin,Inbound Europe,Completed,2,0,141.4,103.63,37.77000000000001,26.7,EUR
BK-026088,2025-07-26,2025,7,July,3,Summer,Saturday,1,Direct Client - Walk-in,Individual,Europe,France,TGV Train Booking,Transfer,Multi-city,Marie Dubois,Inbound Europe,Completed,2,0,164.31,107.73,56.58,34.4,EUR
BK-025942,2025-07-27,2025,7,July,3,Summer,Sunday,1,Southern Cross Holidays,Agency,Oceania,Australia,TGV Train Booking,Transfer,Multi-city,Thomas Roux,Inbound Americas,Completed,12,0,1532.09,1075.67,456.41999999999985,29.8,EUR
BK-026005,2025-07-27,2025,7,July,3,Summer,Sunday,1,Maple Leaf Journeys,Agency,North America,Canada,Ski Package Alps,Tour,Chamonix,Marie Dubois,Inbound Europe,Completed,11,1,1506.83,982.78,524.05,34.8,EUR
BK-026068,2025-07-27,2025,7,July,3,Summer,Sunday,1,Gulf Luxury Travel,Corporate,Middle East,UAE,Provence Lavender Tour,Tour,Provence,Marie Dubois,Inbound Europe,Completed,8,1,475.97,272.1,203.87,42.8,EUR
BK-026095,2025-07-27,2025,7,July,3,Summer,Sunday,1,Roma Viaggi SRL,Agency,Europe,Italy,D-Day Normandy Tour,Tour,Normandy,Isabelle Leroy,Inbound Europe,Completed,6,2,690.69,418.05,272.64000000000004,39.5,EUR
BK-026101,2025-07-27,2025,7,July,3,Summer,Sunday,1,Swiss Premium Tours,Agency,Europe,Switzerland,Hotel Negresco Nice,Accommodation,Nice,Sophie Laurent,Inbound Asia,Completed,1,3,295.02,177.69,117.32999999999998,39.8,EUR
BK-026106,2025-07-27,2025,7,July,3,Summer,Sunday,1,Pacific Coast Tours,Agency,North America,USA,Private Car Service,Transfer,Multi-city,Camille Moreau,Corporate,Completed,12,0,1716.64,1065.97,650.6700000000001,37.9,EUR
BK-026124,2025-07-27,2025,7,July,3,Summer,Sunday,1,Amazon Corp Travel,Corporate,North America,USA,Lyon Food Tour,Tour,Lyon,Marie Dubois,Inbound Europe,Completed,6,3,1058.76,716.25,342.51,32.4,EUR
BK-026126,2025-07-27,2025,7,July,3,Summer,Sunday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Strasbourg Christmas Tour,Tour,Strasbourg,Thomas Roux,Inbound Americas,Completed,6,3,1135.78,734.43,401.35,35.3,EUR
BK-025906,2025-07-28,2025,7,July,3,Summer,Monday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Strasbourg Christmas Tour,Tour,Strasbourg,Sophie Laurent,Inbound Asia,Completed,9,0,767.64,575.99,191.64999999999998,25.0,EUR
BK-025907,2025-07-28,2025,7,July,3,Summer,Monday,0,Beijing Star International,Agency,Asia-Pacific,China,Private Car Service,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,11,0,381.47,226.83,154.64000000000001,40.5,EUR
BK-025927,2025-07-28,2025,7,July,3,Summer,Monday,0,Voyages Lumiere,Agency,Europe,France,Private Car Service,Transfer,Multi-city,Jean-Luc Bernard,Inbound Americas,Cancelled,8,0,651.91,517.24,134.66999999999996,20.7,EUR
BK-025939,2025-07-28,2025,7,July,3,Summer,Monday,0,Roma Viaggi SRL,Agency,Europe,Italy,Marseille Port Tour,Tour,Marseille,Pierre Martin,Inbound Europe,Cancelled,10,2,730.05,494.38,235.66999999999996,32.3,EUR
BK-025982,2025-07-28,2025,7,July,3,Summer,Monday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Hotel Promenade Nice,Accommodation,Nice,Thomas Roux,Inbound Americas,Completed,7,5,4435.48,3367.67,1067.8099999999995,24.1,EUR
BK-025991,2025-07-28,2025,7,July,3,Summer,Monday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Wine Tasting Bordeaux,Tour,Bordeaux,Pierre Martin,Inbound Europe,Completed,1,0,55.08,35.9,19.18,34.8,EUR
BK-026034,2025-07-28,2025,7,July,3,Summer,Monday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,D-Day Normandy Tour,Tour,Normandy,Thomas Roux,Inbound Americas,Completed,7,2,616.86,475.76,141.10000000000002,22.9,EUR
BK-026039,2025-07-28,2025,7,July,3,Summer,Monday,0,Southern Cross Holidays,Agency,Oceania,Australia,Wine Tasting Bordeaux,Tour,Bordeaux,Thomas Roux,Inbound Americas,Completed,10,2,787.92,576.5,211.41999999999996,26.8,EUR
BK-026093,2025-07-28,2025,7,July,3,Summer,Monday,0,Horizon Corp Events,Corporate,Europe,UK,Marseille Port Tour,Tour,Marseille,Marie Dubois,Inbound Europe,Completed,11,1,910.68,518.99,391.68999999999994,43.0,EUR
BK-026116,2025-07-28,2025,7,July,3,Summer,Monday,0,Nordic Explorers AB,Agency,Europe,Sweden,City Walking Tour,Tour,Paris,Thomas Roux,Inbound Americas,Cancelled,10,2,1556.0,923.86,632.14,40.6,EUR
BK-026123,2025-07-28,2025,7,July,3,Summer,Monday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Seine River Cruise,Tour,Paris,Marie Dubois,Inbound Europe,Cancelled,1,2,96.5,75.01,21.489999999999995,22.3,EUR
BK-025956,2025-07-29,2025,7,July,3,Summer,Tuesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Marseille Port Tour,Tour,Marseille,Isabelle Leroy,Inbound Europe,Cancelled,4,2,754.57,429.43,325.14000000000004,43.1,EUR
BK-026047,2025-07-29,2025,7,July,3,Summer,Tuesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Hotel Vieux Lyon,Accommodation,Lyon,Sophie Laurent,Inbound Asia,Completed,3,12,4653.18,2655.23,1997.9500000000003,42.9,EUR
BK-026053,2025-07-29,2025,7,July,3,Summer,Tuesday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Seine River Cruise,Tour,Paris,Camille Moreau,Corporate,Completed,6,1,953.18,583.26,369.91999999999996,38.8,EUR
BK-026062,2025-07-29,2025,7,July,3,Summer,Tuesday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Airport Transfer,Transfer,Paris,Camille Moreau,Corporate,Completed,8,0,625.07,397.25,227.82000000000005,36.4,EUR
BK-026112,2025-07-29,2025,7,July,3,Summer,Tuesday,0,Horizon Corp Events,Corporate,Europe,UK,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,1,5,522.38,403.57,118.81,22.7,EUR
BK-025903,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Maple Leaf Journeys,Agency,North America,Canada,Nice Coastal Tour,Tour,Nice,Jean-Luc Bernard,Inbound Americas,Completed,2,2,348.07,213.13,134.94,38.8,EUR
BK-025909,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Lyon Food Tour,Tour,Lyon,Marie Dubois,Inbound Europe,Cancelled,8,3,1178.84,854.22,324.6199999999999,27.5,EUR
BK-025965,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Direct Client - Walk-in,Individual,Europe,France,TGV Train Booking,Transfer,Multi-city,Sophie Laurent,Inbound Asia,Completed,7,0,546.8,404.14,142.65999999999997,26.1,EUR
BK-025968,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Direct Client - Walk-in,Individual,Europe,France,Airport Transfer,Transfer,Paris,Isabelle Leroy,Inbound Europe,Cancelled,11,0,737.97,549.61,188.36,25.5,EUR
BK-026004,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Beijing Star International,Agency,Asia-Pacific,China,Lyon Food Tour,Tour,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,1,2,104.54,58.63,45.910000000000004,43.9,EUR
BK-026016,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Private Car Service,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,6,0,666.62,513.37,153.25,23.0,EUR
BK-026064,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Lyon Food Tour,Tour,Lyon,Isabelle Leroy,Inbound Europe,Completed,8,0,1358.56,1033.63,324.92999999999984,23.9,EUR
BK-026066,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Nice Coastal Tour,Tour,Nice,Marie Dubois,Inbound Europe,Completed,9,2,1711.41,977.23,734.1800000000001,42.9,EUR
BK-026081,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Private Car Service,Transfer,Multi-city,Pierre Martin,Inbound Europe,Cancelled,9,0,1045.51,684.46,361.04999999999995,34.5,EUR
BK-026089,2025-07-30,2025,7,July,3,Summer,Wednesday,0,Andalucia Sun Tours,Agency,Europe,Spain,Provence Lavender Tour,Tour,Provence,Nicolas Petit,Inbound Asia,Completed,4,3,639.99,401.1,238.89,37.3,EUR
BK-025929,2025-07-31,2025,7,July,3,Summer,Thursday,0,Andalucia Sun Tours,Agency,Europe,Spain,City Walking Tour,Tour,Paris,Thomas Roux,Inbound Americas,Completed,10,3,543.62,308.5,235.12,43.3,EUR
BK-025938,2025-07-31,2025,7,July,3,Summer,Thursday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Strasbourg Christmas Tour,Tour,Strasbourg,Pierre Martin,Inbound Europe,Completed,12,0,1671.83,1078.66,593.1699999999998,35.5,EUR
BK-025949,2025-07-31,2025,7,July,3,Summer,Thursday,0,Maple Leaf Journeys,Agency,North America,Canada,Hotel Vieux Lyon,Accommodation,Lyon,Marie Dubois,Inbound Europe,Completed,4,7,5263.73,3271.03,1992.6999999999994,37.9,EUR
BK-025960,2025-07-31,2025,7,July,3,Summer,Thursday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Marseille Port Tour,Tour,Marseille,Camille Moreau,Corporate,Completed,12,3,1454.59,1087.75,366.8399999999999,25.2,EUR
BK-025977,2025-07-31,2025,7,July,3,Summer,Thursday,0,Beijing Star International,Agency,Asia-Pacific,China,TGV Train Booking,Transfer,Multi-city,Thomas Roux,Inbound Americas,Completed,6,0,890.46,707.96,182.5,20.5,EUR
BK-025986,2025-07-31,2025,7,July,3,Summer,Thursday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Nice Coastal Tour,Tour,Nice,Nicolas Petit,Inbound Asia,Completed,11,2,1649.56,914.18,735.38,44.6,EUR
BK-026015,2025-07-31,2025,7,July,3,Summer,Thursday,0,Andalucia Sun Tours,Agency,Europe,Spain,D-Day Normandy Tour,Tour,Normandy,Sophie Laurent,Inbound Asia,Completed,8,2,1458.98,959.68,499.30000000000007,34.2,EUR
BK-026071,2025-07-31,2025,7,July,3,Summer,Thursday,0,Maple Leaf Journeys,Agency,North America,Canada,TGV Train Booking,Transfer,Multi-city,Pierre Martin,Inbound Europe,Completed,10,0,377.5,283.69,93.81,24.9,EUR
BK-026082,2025-07-31,2025,7,July,3,Summer,Thursday,0,Southern Cross Holidays,Agency,Oceania,Australia,Mont Blanc Excursion,Tour,Chamonix,Pierre Martin,Inbound Europe,Completed,3,0,257.04,177.97,79.07000000000002,30.8,EUR
BK-026098,2025-07-31,2025,7,July,3,Summer,Thursday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Marseille Port Tour,Tour,Marseille,Camille Moreau,Corporate,Completed,11,1,1436.23,992.01,444.22,30.9,EUR
BK-026120,2025-07-31,2025,7,July,3,Summer,Thursday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Wine Tasting Bordeaux,Tour,Bordeaux,Sophie Laurent,Inbound Asia,Completed,10,0,1238.61,926.82,311.78999999999985,25.2,EUR
BK-026135,2025-08-01,2025,8,August,3,Summer,Friday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Wine Tasting Bordeaux,Tour,Bordeaux,Marie Dubois,Inbound Europe,Completed,12,1,1948.46,1463.2,485.26,24.9,EUR
BK-026196,2025-08-01,2025,8,August,3,Summer,Friday,0,Horizon Corp Events,Corporate,Europe,UK,Hotel Negresco Nice,Accommodation,Nice,Camille Moreau,Corporate,Completed,8,5,11382.32,8431.46,2950.8600000000006,25.9,EUR
BK-026208,2025-08-01,2025,8,August,3,Summer,Friday,0,Southern Cross Holidays,Agency,Oceania,Australia,Ski Package Alps,Tour,Chamonix,Isabelle Leroy,Inbound Europe,Completed,10,0,616.53,401.55,214.97999999999996,34.9,EUR
BK-026221,2025-08-01,2025,8,August,3,Summer,Friday,0,Nordic Explorers AB,Agency,Europe,Sweden,Seine River Cruise,Tour,Paris,Sophie Laurent,Inbound Asia,Completed,9,2,1125.54,722.09,403.44999999999993,35.8,EUR
BK-026264,2025-08-01,2025,8,August,3,Summer,Friday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,D-Day Normandy Tour,Tour,Normandy,Isabelle Leroy,Inbound Europe,Completed,1,0,117.03,89.68,27.349999999999994,23.4,EUR
BK-026294,2025-08-01,2025,8,August,3,Summer,Friday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Strasbourg Christmas Tour,Tour,Strasbourg,Thomas Roux,Inbound Americas,Completed,8,3,409.3,268.13,141.17000000000002,34.5,EUR
BK-026309,2025-08-01,2025,8,August,3,Summer,Friday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Private Car Service,Transfer,Multi-city,Marie Dubois,Inbound Europe,Completed,6,0,495.89,333.91,161.97999999999996,32.7,EUR
BK-026310,2025-08-01,2025,8,August,3,Summer,Friday,0,Southern Cross Holidays,Agency,Oceania,Australia,Hotel Vieux Lyon,Accommodation,Lyon,Isabelle Leroy,Inbound Europe,Completed,2,9,5648.29,3507.96,2140.33,37.9,EUR
BK-026195,2025-08-02,2025,8,August,3,Summer,Saturday,1,Beijing Star International,Agency,Asia-Pacific,China,Hotel Negresco Nice,Accommodation,Nice,Camille Moreau,Corporate,Completed,5,8,11632.31,7595.67,4036.6399999999994,34.7,EUR
BK-026204,2025-08-02,2025,8,August,3,Summer,Saturday,1,Gulf Luxury Travel,Corporate,Middle East,UAE,Marseille Port Tour,Tour,Marseille,Marie Dubois,Inbound Europe,Completed,3,0,226.89,179.47,47.41999999999999,20.9,EUR
BK-026228,2025-08-02,2025,8,August,3,Summer,Saturday,1,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Ski Package Alps,Tour,Chamonix,Jean-Luc Bernard,Inbound Americas,Completed,4,3,765.81,421.81,343.99999999999994,44.9,EUR
BK-026251,2025-08-02,2025,8,August,3,Summer,Saturday,1,Maple Leaf Journeys,Agency,North America,Canada,D-Day Normandy Tour,Tour,Normandy,Nicolas Petit,Inbound Asia,Cancelled,10,2,1271.4,960.17,311.23000000000013,24.5,EUR
BK-026272,2025-08-02,2025,8,August,3,Summer,Saturday,1,Nordic Explorers AB,Agency,Europe,Sweden,Chateau Stay Bordeaux,Accommodation,Bordeaux,Sophie Laurent,Inbound Asia,Completed,5,8,11831.36,7872.47,3958.8900000000003,33.5,EUR
BK-026299,2025-08-02,2025,8,August,3,Summer,Saturday,1,Alpine Adventures GmbH,Agency,Europe,Germany,Airport Transfer,Transfer,Paris,Camille Moreau,Corporate,Cancelled,6,0,748.03,551.04,196.99,26.3,EUR
BK-026307,2025-08-02,2025,8,August,3,Summer,Saturday,1,Direct Client - Web,Individual,North America,USA,Mont Blanc Excursion,Tour,Chamonix,Thomas Roux,Inbound Americas,Completed,9,1,1458.68,900.09,558.59,38.3,EUR
BK-026321,2025-08-02,2025,8,August,3,Summer,Saturday,1,Amazon Corp Travel,Corporate,North America,USA,Versailles Day Trip,Tour,Versailles,Thomas Roux,Inbound Americas,Completed,11,0,1932.98,1117.97,815.01,42.2,EUR
BK-026136,2025-08-03,2025,8,August,3,Summer,Sunday,1,Horizon Corp Events,Corporate,Europe,UK,Lyon Food Tour,Tour,Lyon,Jean-Luc Bernard,Inbound Americas,Cancelled,4,1,328.24,194.99,133.25,40.6,EUR
BK-026181,2025-08-03,2025,8,August,3,Summer,Sunday,1,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Chateau Stay Bordeaux,Accommodation,Bordeaux,Nicolas Petit,Inbound Asia,Completed,8,7,8734.06,5380.62,3353.4399999999996,38.4,EUR
BK-026227,2025-08-03,2025,8,August,3,Summer,Sunday,1,Beijing Star International,Agency,Asia-Pacific,China,Strasbourg Christmas Tour,Tour,Strasbourg,Camille Moreau,Corporate,Completed,3,2,595.44,413.46,181.98000000000008,30.6,EUR
BK-026263,2025-08-03,2025,8,August,3,Summer,Sunday,1,Nordic Explorers AB,Agency,Europe,Sweden,Hotel Vieux Lyon,Accommodation,Lyon,Thomas Roux,Inbound Americas,Completed,8,2,4210.44,3206.25,1004.1899999999996,23.9,EUR
BK-026266,2025-08-03,2025,8,August,3,Summer,Sunday,1,Direct Client - Web,Individual,North America,USA,Marseille Port Tour,Tour,Marseille,Jean-Luc Bernard,Inbound Americas,Completed,11,2,1798.13,1078.87,719.2600000000002,40.0,EUR
BK-026273,2025-08-03,2025,8,August,3,Summer,Sunday,1,Maple Leaf Journeys,Agency,North America,Canada,Private Car Service,Transfer,Multi-city,Sophie Laurent,Inbound Asia,Completed,6,0,735.58,498.02,237.56000000000006,32.3,EUR
BK-026277,2025-08-03,2025,8,August,3,Summer,Sunday,1,Swiss Premium Tours,Agency,Europe,Switzerland,Private Car Service,Transfer,Multi-city,Camille Moreau,Corporate,Completed,7,0,226.88,147.25,79.63,35.1,EUR
BK-026325,2025-08-03,2025,8,August,3,Summer,Sunday,1,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Versailles Day Trip,Tour,Versailles,Jean-Luc Bernard,Inbound Americas,Completed,7,1,960.66,755.49,205.16999999999996,21.4,EUR
BK-026131,2025-08-04,2025,8,August,3,Summer,Monday,0,Nordic Explorers AB,Agency,Europe,Sweden,Seine River Cruise,Tour,Paris,Nicolas Petit,Inbound Asia,Completed,5,2,414.88,302.17,112.70999999999998,27.2,EUR
BK-026132,2025-08-04,2025,8,August,3,Summer,Monday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Strasbourg Christmas Tour,Tour,Strasbourg,Nicolas Petit,Inbound Asia,Completed,11,1,1070.36,783.82,286.53999999999985,26.8,EUR
BK-026143,2025-08-04,2025,8,August,3,Summer,Monday,0,Voyages Lumiere,Agency,Europe,France,Marseille Port Tour,Tour,Marseille,Thomas Roux,Inbound Americas,Completed,4,1,385.4,270.44,114.95999999999998,29.8,EUR
BK-026146,2025-08-04,2025,8,August,3,Summer,Monday,0,Sakura Travel Group,Agency,Asia-Pacific,Japan,Chateau Stay Bordeaux,Accommodation,Bordeaux,Marie Dubois,Inbound Europe,Completed,1,5,581.88,403.52,178.36,30.7,EUR
BK-026150,2025-08-04,2025,8,August,3,Summer,Monday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Mont Blanc Excursion,Tour,Chamonix,Camille Moreau,Corporate,Cancelled,2,1,216.3,131.54,84.76000000000002,39.2,EUR
BK-026157,2025-08-04,2025,8,August,3,Summer,Monday,0,Swiss Premium Tours,Agency,Europe,Switzerland,City Walking Tour,Tour,Paris,Pierre Martin,Inbound Europe,Completed,2,1,134.85,84.27,50.58,37.5,EUR
BK-026161,2025-08-04,2025,8,August,3,Summer,Monday,0,Horizon Corp Events,Corporate,Europe,UK,Hotel Le Marais,Accommodation,Paris,Pierre Martin,Inbound Europe,Completed,10,4,12754.74,9196.59,3558.1499999999996,27.9,EUR
BK-026176,2025-08-04,2025,8,August,3,Summer,Monday,0,Horizon Corp Events,Corporate,Europe,UK,City Walking Tour,Tour,Paris,Camille Moreau,Corporate,Completed,6,1,891.92,551.91,340.01,38.1,EUR
BK-026179,2025-08-04,2025,8,August,3,Summer,Monday,0,Nordic Explorers AB,Agency,Europe,Sweden,Private Car Service,Transfer,Multi-city,Marie Dubois,Inbound Europe,Completed,8,0,297.64,227.99,69.64999999999998,23.4,EUR
BK-026194,2025-08-04,2025,8,August,3,Summer,Monday,0,Amazon Corp Travel,Corporate,North America,USA,Wine Tasting Bordeaux,Tour,Bordeaux,Thomas Roux,Inbound Americas,Completed,8,3,663.85,487.9,175.95000000000005,26.5,EUR
BK-026212,2025-08-04,2025,8,August,3,Summer,Monday,0,Pacific Coast Tours,Agency,North America,USA,Hotel Negresco Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Cancelled,7,14,22144.91,14893.1,7251.8099999999995,32.7,EUR
BK-026213,2025-08-04,2025,8,August,3,Summer,Monday,0,Horizon Corp Events,Corporate,Europe,UK,City Walking Tour,Tour,Paris,Thomas Roux,Inbound Americas,Completed,8,0,882.07,692.74,189.33000000000004,21.5,EUR
BK-026236,2025-08-04,2025,8,August,3,Summer,Monday,0,Nordic Explorers AB,Agency,Europe,Sweden,Lyon Food Tour,Tour,Lyon,Nicolas Petit,Inbound Asia,Completed,11,0,1724.96,1253.95,471.01,27.3,EUR
BK-026261,2025-08-04,2025,8,August,3,Summer,Monday,0,Roma Viaggi SRL,Agency,Europe,Italy,Seine River Cruise,Tour,Paris,Camille Moreau,Corporate,Completed,11,0,998.07,710.38,287.69000000000005,28.8,EUR
BK-026327,2025-08-04,2025,8,August,3,Summer,Monday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Versailles Day Trip,Tour,Versailles,Thomas Roux,Inbound Americas,Cancelled,1,0,60.94,42.94,18.0,29.5,EUR
BK-026155,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Andalucia Sun Tours,Agency,Europe,Spain,Private Car Service,Transfer,Multi-city,Thomas Roux,Inbound Americas,Completed,5,0,324.67,197.97,126.70000000000002,39.0,EUR
BK-026163,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Andalucia Sun Tours,Agency,Europe,Spain,Mont Blanc Excursion,Tour,Chamonix,Isabelle Leroy,Inbound Europe,Cancelled,4,3,656.55,464.8,191.74999999999994,29.2,EUR
BK-026165,2025-08-05,2025,8,August,3,Summer,Tuesday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Airport Transfer,Transfer,Paris,Camille Moreau,Corporate,Cancelled,4,0,540.78,316.44,224.33999999999997,41.5,EUR
